Header:
 - File structure type: 3.0
 - File structure version: 2.0
 - Header Size (bytes): 256
 - Record Size (bytes): 357
 - Size Format Type: ASCII
 - Block Size: 54
 - Minimum Block Capacity: 6422
 - Primary Key Index File: index.txt
 - Primary Key Index File Schema: sample
 - Record Count: 1000
 - Block Count: 10622
 - Field Count: 5
 - Primary Key: 2
 - RBN link for Avail List: 3
 - RBN link for active sequence set List: 4
 - Stale Flag: 0

Data:
511,13638
512,13647
513,13656
514,13665
515,13673
516,13681
517,13692
518,13731
519,13743
520,13751
521,13761
522,13782
523,13796
524,13809
525,13826
526,13840
527,13848
528,13863
529,14004
530,14020
531,14032
532,14041
533,14056
534,14066
535,14082
536,14101
537,14112
538,14132
539,14143
540,14169
541,14204
542,14214
543,14224
544,14261
545,14280
546,14414
547,14427
548,14443
549,14462
550,14472
551,14485
552,14507
553,14517
554,14529
555,14541
556,14550
557,14563
558,14588
559,14606
560,14615
561,14624
562,14646
563,14701
564,14714
565,14723
566,14732
567,14741
568,14752
569,14766
570,14778
571,14787
572,14808
573,14818
574,14827
575,14842
576,14854
577,14864
578,14876
579,14885
580,14897
581,15004
582,15017
583,15027
584,15037
585,15050
586,15060
587,15068
588,15078
589,15088
590,15104
591,15123
592,15135
593,15145
594,15205
595,15213
596,15221
597,15229
598,15237
599,15250
600,15259
601,15270
602,15281
603,15310
604,15321
605,15331
606,15340
607,15350
608,15361
609,15376
610,15413
611,15423
612,15433
613,15443
614,15454
615,15464
616,15474
617,15484
618,15510
619,15535
620,15545
621,15554
622,15564
623,15613
624,15622
625,15631
626,15639
627,15655
628,15665
629,15675
630,15683
631,15691
632,15705
633,15720
634,15730
635,15741
636,15753
637,15763
638,15774
639,15784
640,15829
641,15848
642,15864
643,15906
644,15925
645,15936
646,15948
647,15958
648,16016
649,16027
650,16038
651,16051
652,16061
653,16108
654,16120
655,16133
656,16146
657,16159
658,16214
659,16226
660,16238
661,16250
662,16261
663,16317
664,16331
665,16344
666,16360
667,16370
668,16403
669,16415
670,16427
671,16440
672,16505
673,16530
674,16601
675,16621
676,16633
677,16644
678,16655
679,16665
680,16674
681,16684
682,16698
683,16729
684,16743
685,16803
686,16827
687,16837
688,16848
689,16858
690,16868
691,16877
692,16914
693,16927
694,16938
695,16948
696,17009
697,17018
698,17026
699,17036
700,17045
701,17054
702,17063
703,17071
704,17081
705,17090
706,17104
707,17113
708,17128
709,17212
710,17222
711,17233
712,17244
713,17254
714,17264
715,17303
716,17315
717,17324
718,17340
719,17353
720,17364
721,17402
722,17504
723,17517
724,17532
725,17545
726,17557
727,17568
728,17580
729,17603
730,17699
731,17726
732,17739
733,17750
734,17764
735,17777
736,17820
737,17832
738,17843
739,17855
740,17864
741,17877
742,17887
743,17929
744,17938
745,17951
746,17963
747,17974
748,17985
749,18015
750,18032
751,18041
752,18053
753,18064
754,18073
755,18083
756,18099
757,18201
758,18220
759,18232
760,18245
761,18255
762,18325
763,18335
764,18347
765,18356
766,18410
767,18421
768,18434
769,18444
770,18454
771,18463
772,18501
773,18512
774,18603
775,18619
776,18629
777,18642
778,18660
779,18707
780,18766
781,18814
782,18823
783,18831
784,18844
785,18901
786,18917
787,18928
788,18938
789,18951
790,18963
791,18976
792,19004
793,19015
794,19025
795,19034
796,19044
797,19055
798,19066
799,19079
800,19089
801,19099
802,19108
803,19116
804,19125
805,19133
806,19141
807,19149
808,19161
809,19177
810,19187
811,19196
812,19317
813,19340
814,19350
815,19362
816,19374
817,19397
818,19407
819,19425
820,19437
821,19450
822,19462
823,19475
824,19490
825,19505
826,19519
827,19534
828,19545
829,19560
830,19605
831,19703
832,19713
833,19726
834,19801
835,19809
836,19891
837,19899
838,19934
839,19946
840,19960
841,19970
842,20003
843,20010
844,20018
845,20029
846,20038
847,20045
848,20056
849,20063
850,20070
851,20078
852,20102
853,20111
854,20120
855,20134
856,20143
857,20155
858,20167
859,20178
860,20188
861,20198
862,20208
863,20216
864,20223
865,20232
866,20241
867,20260
868,20277
869,20314
870,20355
871,20376
872,20393
873,20404
874,20411
875,20419
876,20426
877,20435
878,20444
879,20468
880,20503
881,20510
882,20524
883,20531
884,20539
885,20547
886,20555
887,20571
888,20579
889,20593
890,20606
891,20615
892,20623
893,20634
894,20650
895,20662
896,20678
897,20689
898,20704
899,20712
900,20721
901,20733
902,20743
903,20750
904,20759
905,20771
906,20779
907,20788
908,20810
909,20818
910,20838
911,20851
912,20862
913,20877
914,20886
915,20898
916,20907
917,20916
918,21012
919,21027
920,21036
921,21047
922,21057
923,21076
924,21090
925,21108
926,21128
927,21146
928,21160
929,21205
930,21213
931,21221
932,21229
933,21239
934,21264
935,21281
936,21290
937,21409
938,21520
939,21531
940,21545
941,21607
942,21623
943,21634
944,21645
945,21655
946,21664
947,21672
948,21702
949,21714
950,21722
951,21742
952,21757
953,21770
954,21779
955,21790
956,21801
957,21821
958,21838
959,21852
960,21866
961,21902
962,21917
963,22015
964,22034
965,22042
966,22081
967,22108
968,22134
969,22159
970,22191
971,22203
972,22212
973,22226
974,22245
975,22307
976,22315
977,22401
978,22408
979,22436
980,22454
981,22476
982,22507
983,22524
984,22539
985,22553
986,22572
987,22602
988,22624
989,22641
990,22654
991,22711
992,22722
993,22731
994,22740
995,22801
996,22820
997,22834
998,22846
999,22902
1000,22908
1001,22931
1002,22943
1003,22959
1004,22972
1005,23002
1006,23021
1007,23032
1008,23055
1009,23065
1010,23076
1011,23090
1012,23107
1013,23115
1014,23127
1015,23146
1016,23156
1017,23175
1018,23185
1019,23219
1020,23227
1021,23236
1022,23260
1023,23282
1024,23292
1025,23303
1026,23315
1027,23325
1028,23347
1029,23396
1030,23408
1031,23418
1032,23429
1033,23437
1034,23451
1035,23457
1036,23463
1037,23479
1038,23502
1039,23510
1040,23523
1041,23604
1042,23628
1043,23666
1044,23693
1045,23707
1046,23806
1047,23832
1048,23841
1049,23851
1050,23873
1051,23884
1052,23897
1053,23920
1054,23936
1055,23947
1056,23962
1057,24001
1058,24009
1059,24017
1060,24026
1061,24034
1062,24050
1063,24063
1064,24073
1065,24086
1066,24101
1067,24115
1068,24130
1069,24141
1070,24153
1071,24174
1072,24202
1073,24218
1074,24236
1075,24251
1076,24271
1077,24290
1078,24316
1079,24327
1080,24351
1081,24374
1082,24411
1083,24430
1084,24441
1085,24463
1086,24473
1087,24486
1088,24513
1089,24526
1090,24535
1091,24550
1092,24563
1093,24577
1094,24590
1095,24602
1096,24613
1097,24631
1098,24649
1099,24716
1100,24737
1101,24813
1102,24828
1103,24845
1104,24855
1105,24869
1106,24881
1107,24901
1108,24927
1109,24945
1110,24970
1111,24991
1112,25019
1113,25033
1114,25048
1115,25062
1116,25081
1117,25103
1118,25114
1119,25130
1120,25143
1121,25164
1122,25183
1123,25205
1124,25235
1125,25252
1126,25267
1127,25301
1128,25312
1129,25324
1130,25333
1131,25357
1132,25389
1133,25410
1134,25423
1135,25438
1136,25502
1137,25512
1138,25529
1139,25550
1140,25569
1141,25611
1142,25634
1143,25650
1144,25669
1145,25688
1146,25704
1147,25713
1148,25722
1149,25770
1150,25779
1151,25820
1152,25837
1153,25849
1154,25865
1155,25879
1156,25909
1157,25921
1158,25951
1159,25977
1160,26030
1161,26039
1162,26060
1163,26105
1164,26141
1165,26152
1166,26170
1167,26203
1168,26219
1169,26238
1170,26263
1171,26275
1172,26289
1173,26306
1174,26338
1175,26354
1176,26378
1177,26412
1178,26430
1179,26444
1180,26504
1181,26524
1182,26543
1183,26562
1184,26576
1185,26591
1186,26624
1187,26662
1188,26684
1189,26716
1190,26750
1191,26802
1192,26818
1193,26855
1194,27011
1195,27021
1196,27040
1197,27050
1198,27101
1199,27109
1200,27120
1201,27199
1202,27212
1203,27231
1204,27248
1205,27262
1206,27285
1207,27299
1208,27314
1209,27331
1210,27351
1211,27371
1212,27403
1213,27412
1214,27429
1215,27502
1216,27511
1217,27520
1218,27529
1219,27540
1220,27552
1221,27565
1222,27577
1223,27591
1224,27603
1225,27613
1226,27624
1227,27650
1228,27698
1229,27709
1230,27802
1231,27811
1232,27820
1233,27829
1234,27839
1235,27849
1236,27860
1237,27869
1238,27878
1239,27887
1240,27896
1241,27919
1242,27928
1243,27941
1244,27953
1245,27965
1246,27976
1247,28001
1248,28018
1249,28031
1250,28040
1251,28070
1252,28079
1253,28091
1254,28105
1255,28115
1256,28128
1257,28139
1258,28160
1259,28174
1260,28208
1261,28216
1262,28224
1263,28233
1264,28244
1265,28258
1266,28271
1267,28281
1268,28296
1269,28306
1270,28315
1271,28329
1272,28339
1273,28349
1274,28359
1275,28369
1276,28378
1277,28388
1278,28399
1279,28408
1280,28424
1281,28435
1282,28447
1283,28456
1284,28465
1285,28480
1286,28512
1287,28523
1288,28532
1289,28544
1290,28556
1291,28572
1292,28582
1293,28601
1294,28610
1295,28621
1296,28630
1297,28641
1298,28651
1299,28660
1300,28669
1301,28679
1302,28689
1303,28701
1304,28712
1305,28721
1306,28730
1307,28739
1308,28747
1309,28756
1310,28766
1311,28776
1312,28786
1313,28801
1314,28815
1315,29001
1316,29018
1317,29038
1318,29048
1319,29059
1320,29072
1321,29101
1322,29114
1323,29127
1324,29142
1325,29153
1326,29169
1327,29201
1328,29210
1329,29220
1330,29229
1331,29303
1332,29321
1333,29332
1334,29346
1335,29365
1336,29376
1337,29401
1338,29410
1339,29419
1340,29431
1341,29439
1342,29450
1343,29461
1344,29472
1345,29483
1346,29501
1347,29516
1348,29532
1349,29550
1350,29566
1351,29576
1352,29585
1353,29596
1354,29606
1355,29614
1356,29625
1357,29635
1358,29645
1359,29654
1360,29665
1361,29676
1362,29685
1363,29695
1364,29709
1365,29721
1366,29732
1367,29803
1368,29817
1369,29831
1370,29842
1371,29851
1372,29904
1373,29914
1374,29925
1375,29935
1376,30002
1377,30011
1378,30021
1379,30031
1380,30040
1381,30048
1382,30062
1383,30071
1384,30081
1385,30091
1386,30101
1387,30110
1388,30119
1389,30129
1390,30141
1391,30150
1392,30163
1393,30175
1394,30185
1395,30214
1396,30228
1397,30241
1398,30259
1399,30270
1400,30284
1401,30293
1402,30304
1403,30313
1404,30322
1405,30333
1406,30343
1407,30355
1408,30364
1409,30378
1410,30401
1411,30421
1412,30436
1413,30449
1414,30458
1415,30474
1416,30507
1417,30518
1418,30529
1419,30539
1420,30549
1421,30562
1422,30573
1423,30599
1424,30612
1425,30628
1426,30641
1427,30656
1428,30669
1429,30705
1430,30724
1431,30735
1432,30750
1433,30805
1434,30814
1435,30823
1436,30906
1437,31001
1438,31010
1439,31019
1440,31028
1441,31037
1442,31047
1443,31059
1444,31068
1445,31079
1446,31089
1447,31098
1448,31141
1449,31201
1450,31211
1451,31301
1452,31312
1453,31322
1454,31401
1455,31410
1456,31421
1457,31519
1458,31533
1459,31546
1460,31555
1461,31565
1462,31603
1463,31627
1464,31638
1465,31650
1466,31707
1467,31721
1468,31744
1469,31763
1470,31775
1471,31787
1472,31798
1473,31810
1474,31823
1475,31833
1476,31908
1477,32003
1478,32025
1479,32042
1480,32056
1481,32066
1482,32082
1483,32094
1484,32112
1485,32120
1486,32128
1487,32136
1488,32147
1489,32164
1490,32177
1491,32189
1492,32204
1493,32214
1494,32224
1495,32234
1496,32245
1497,32259
1498,32306
1499,32315
1500,32326
1501,32335
1502,32347
1503,32358
1504,32403
1505,32412
1506,32426
1507,32435
1508,32446
1509,32460
1510,32503
1511,32513
1512,32530
1513,32540
1514,32559
1515,32568
1516,32583
1517,32607
1518,32617
1519,32631
1520,32648
1521,32666
1522,32693
1523,32707
1524,32716
1525,32726
1526,32739
1527,32754
1528,32767
1529,32778
1530,32792
1531,32803
1532,32812
1533,32822
1534,32832
1535,32855
1536,32868
1537,32896
1538,32907
1539,32923
1540,32936
1541,32953
1542,32961
1543,32969
1544,33009
1545,33018
1546,33027
1547,33035
1548,33050
1549,33062
1550,33070
1551,33081
1552,33102
1553,33125
1554,33134
1555,33143
1556,33153
1557,33163
1558,33173
1559,33182
1560,33191
1561,33206
1562,33245
1563,33280
1564,33305
1565,33313
1566,33321
1567,33329
1568,33338
1569,33355
1570,33405
1571,33412
1572,33420
1573,33429
1574,33437
1575,33446
1576,33461
1577,33469
1578,33477
1579,33487
1580,33508
1581,33525
1582,33541
1583,33556
1584,33568
1585,33576
1586,33592
1587,33603
1588,33612
1589,33621
1590,33633
1591,33661
1592,33679
1593,33689
1594,33707
1595,33715
1596,33736
1597,33747
1598,33763
1599,33773
1600,33782
1601,33806
1602,33825
1603,33838
1604,33848
1605,33857
1606,33870
1607,33882
1608,33901
1609,33910
1610,33919
1611,33932
1612,33949
1613,33957
1614,33974
1615,33993
1616,34108
1617,34120
1618,34141
1619,34205
1620,34216
1621,34228
1622,34237
1623,34260
1624,34274
1625,34285
1626,34295
1627,34433
1628,34450
1629,34471
1630,34481
1631,34498
1632,34608
1633,34638
1634,34661
1635,34681
1636,34692
1637,34715
1638,34742
1639,34755
1640,34771
1641,34789
1642,34951
1643,34973
1644,34986
1645,34997
1646,35015
1647,35033
1648,35045
1649,35056
1650,35070
1651,35082
1652,35098
1653,35120
1654,35131
1655,35146
1656,35172
1657,35183
1658,35204
1659,35212
1660,35220
1661,35231
1662,35242
1663,35259
1664,35288
1665,35297
1666,35407
1667,35449
1668,35462
1669,35474
1670,35487
1671,35542
1672,35552
1673,35570
1674,35579
1675,35593
1676,35613
1677,35622
1678,35646
1679,35654
1680,35677
1681,35747
1682,35757
1683,35766
1684,35776
1685,35809
1686,35893
1687,35903
1688,35954
1689,35964
1690,35976
1691,35988
1692,36013
1693,36026
1694,36035
1695,36045
1696,36057
1697,36071
1698,36088
1699,36105
1700,36113
1701,36121
1702,36140
1703,36205
1704,36257
1705,36267
1706,36277
1707,36310
1708,36320
1709,36345
1710,36370
1711,36425
1712,36442
1713,36456
1714,36474
1715,36503
1716,36521
1717,36530
1718,36542
1719,36553
1720,36567
1721,36578
1722,36590
1723,36610
1724,36633
1725,36685
1726,36722
1727,36741
1728,36753
1729,36766
1730,36784
1731,36830
1732,36855
1733,36866
1734,36877
1735,36915
1736,37013
1737,37024
1738,37033
1739,37043
1740,37052
1741,37063
1742,37072
1743,37080
1744,37091
1745,37116
1746,37130
1747,37138
1748,37149
1749,37166
1750,37180
1751,37190
1752,37208
1753,37217
1754,37229
1755,37242
1756,37305
1757,37314
1758,37324
1759,37333
1760,37342
1761,37353
1762,37363
1763,37374
1764,37383
1765,37397
1766,37407
1767,37416
1768,37602
1769,37620
1770,37650
1771,37665
1772,37687
1773,37707
1774,37717
1775,37729
1776,37744
1777,37760
1778,37772
1779,37804
1780,37816
1781,37828
1782,37847
1783,37861
1784,37870
1785,37880
1786,37892
1787,37918
1788,37929
1789,37950
1790,38007
1791,38018
1792,38030
1793,38045
1794,38055
1795,38068
1796,38083
1797,38111
1798,38120
1799,38132
1800,38145
1801,38166
1802,38183
1803,38201
1804,38230
1805,38241
1806,38259
1807,38308
1808,38320
1809,38332
1810,38342
1811,38355
1812,38366
1813,38376
1814,38389
1815,38450
1816,38460
1817,38473
1818,38485
1819,38506
1820,38550
1821,38559
1822,38570
1823,38580
1824,38602
1825,38619
1826,38629
1827,38639
1828,38650
1829,38664
1830,38674
1831,38701
1832,38726
1833,38740
1834,38756
1835,38769
1836,38782
1837,38827
1838,38843
1839,38855
1840,38865
1841,38876
1842,38915
1843,38926
1844,38944
1845,38953
1846,38963
1847,39042
1848,39057
1849,39069
1850,39082
1851,39096
1852,39114
1853,39140
1854,39153
1855,39163
1856,39174
1857,39189
1858,39204
1859,39215
1860,39272
1861,39302
1862,39324
1863,39337
1864,39350
1865,39362
1866,39404
1867,39427
1868,39443
1869,39462
1870,39477
1871,39503
1872,39529
1873,39553
1874,39565
1875,39576
1876,39631
1877,39649
1878,39664
1879,39704
1880,39741
1881,39753
1882,39769
1883,39819
1884,39836
1885,39854
1886,39886
1887,40010
1888,40023
1889,40040
1890,40052
1891,40063
1892,40076
1893,40115
1894,40143
1895,40157
1896,40176
1897,40206
1898,40214
1899,40222
1900,40233
1901,40253
1902,40268
1903,40285
1904,40295
1905,40316
1906,40337
1907,40353
1908,40363
1909,40383
1910,40404
1911,40440
1912,40461
1913,40486
1914,40507
1915,40516
1916,40546
1917,40580
1918,40603
1919,40724
1920,40745
1921,40807
1922,40823
1923,40843
1924,40862
1925,40906
1926,40939
1927,40958
1928,40988
1929,41007
1930,41018
1931,41039
1932,41049
1933,41062
1934,41076
1935,41094
1936,41114
1937,41142
1938,41168
1939,41183
1940,41224
1941,41254
1942,41267
1943,41332
1944,41366
1945,41421
1946,41502
1947,41526
1948,41542
1949,41558
1950,41571
1951,41615
1952,41640
1953,41659
1954,41714
1955,41736
1956,41760
1957,41777
1958,41824
1959,41836
1960,41848
1961,42003
1962,42029
1963,42040
1964,42053
1965,42066
1966,42083
1967,42120
1968,42133
1969,42154
1970,42170
1971,42214
1972,42234
1973,42262
1974,42286
1975,42323
1976,42334
1977,42349
1978,42366
1979,42377
1980,42413
1981,42444
1982,42458
1983,42503
1984,42553
1985,42631
1986,42701
1987,42720
1988,42740
1989,42755
1990,42784
1991,43008
1992,43018
1993,43029
1994,43041
1995,43056
1996,43068
1997,43077
1998,43093
1999,43111
2000,43126
2001,43142
2002,43150
2003,43158
2004,43203
2005,43213
2006,43222
2007,43232
2008,43270
2009,43311
2010,43322
2011,43334
2012,43344
2013,43357
2014,43410
2015,43433
2016,43442
2017,43456
2018,43467
2019,43511
2020,43522
2021,43531
2022,43542
2023,43553
2024,43567
2025,43608
2026,43619
2027,43661
2028,43713
2029,43724
2030,43735
2031,43750
2032,43761
2033,43773
2034,43788
2035,43812
2036,43837
2037,43905
2038,43915
2039,43930
2040,43940
2041,43950
2042,43968
2043,43983
2044,44010
2045,44028
2046,44044
2047,44054
2048,44067
2049,44081
2050,44092
2051,44103
2052,44112
2053,44121
2054,44130
2055,44138
2056,44147
2057,44195
2058,44212
2059,44230
2060,44241
2061,44258
2062,44274
2063,44287
2064,44309
2065,44320
2066,44401
2067,44412
2068,44424
2069,44437
2070,44445
2071,44455
2072,44485
2073,44503
2074,44513
2075,44610
2076,44620
2077,44630
2078,44641
2079,44652
2080,44663
2081,44676
2082,44685
2083,44699
2084,44710
2085,44799
2086,44815
2087,44827
2088,44841
2089,44850
2090,44861
2091,44875
2092,44890
2093,45002
2094,45018
2095,45042
2096,45061
2097,45070
2098,45112
2099,45123
2100,45146
2101,45157
2102,45169
2103,45203
2104,45212
2105,45220
2106,45229
2107,45238
2108,45246
2109,45254
2110,45269
2111,45298
2112,45308
2113,45318
2114,45327
2115,45337
2116,45346
2117,45356
2118,45368
2119,45380
2120,45389
2121,45410
2122,45422
2123,45433
2124,45458
2125,45501
2126,45614
2127,45624
2128,45640
2129,45652
2130,45662
2131,45678
2132,45687
2133,45698
2134,45716
2135,45732
2136,45745
2137,45769
2138,45779
2139,45801
2140,45813
2141,45826
2142,45837
2143,45848
2144,45859
2145,45868
2146,45877
2147,45887
2148,45897
2149,46015
2150,46035
2151,46047
2152,46058
2153,46069
2154,46085
2155,46112
2156,46124
2157,46135
2158,46150
2159,46162
2160,46172
2161,46186
2162,46209
2163,46221
2164,46231
2165,46242
2166,46256
2167,46277
2168,46295
2169,46310
2170,46327
2171,46350
2172,46371
2173,46381
2174,46394
2175,46410
2176,46511
2177,46528
2178,46540
2179,46553
2180,46567
2181,46590
2182,46619
2183,46680
2184,46711
2185,46733
2186,46747
2187,46765
2188,46776
2189,46785
2190,46795
2191,46805
2192,46819
2193,46855
2194,46864
2195,46897
2196,46913
2197,46923
2198,46936
2199,46946
2200,46961
2201,46977
2202,46988
2203,47001
2204,47018
2205,47031
2206,47040
2207,47108
2208,47119
2209,47131
2210,47141
2211,47160
2212,47172
2213,47220
2214,47231
2215,47246
2216,47270
2217,47303
2218,47325
2219,47338
2220,47351
2221,47360
2222,47373
2223,47386
2224,47402
2225,47424
2226,47436
2227,47449
2228,47459
2229,47470
2230,47520
2231,47532
2232,47549
2233,47562
2234,47578
2235,47591
2236,47615
2237,47633
2238,47649
2239,47703
2240,47713
2241,47724
2242,47735
2243,47803
2244,47833
2245,47847
2246,47857
2247,47869
2248,47880
2249,47905
2250,47922
2251,47933
2252,47950
2253,47962
2254,47971
2255,47984
2256,47994
2257,48006
2258,48023
2259,48035
2260,48043
2261,48054
2262,48067
2263,48075
2264,48086
2265,48097
2266,48108
2267,48117
2268,48127
2269,48138
2270,48151
2271,48162
2272,48174
2273,48184
2274,48193
2275,48206
2276,48216
2277,48225
2278,48234
2279,48244
2280,48275
2281,48306
2282,48314
2283,48324
2284,48332
2285,48346
2286,48361
2287,48376
2288,48391
2289,48415
2290,48426
2291,48436
2292,48446
2293,48458
2294,48468
2295,48501
2296,48531
2297,48601
2298,48610
2299,48619
2300,48628
2301,48637
2302,48652
2303,48662
2304,48706
2305,48725
2306,48734
2307,48744
2308,48757
2309,48766
2310,48807
2311,48818
2312,48827
2313,48837
2314,48847
2315,48856
2316,48866
2317,48877
2318,48886
2319,48895
2320,48912
2321,48929
2322,49003
2323,49012
2324,49021
2325,49030
2326,49039
2327,49050
2328,49061
2329,49071
2330,49080
2331,49090
2332,49099
2333,49113
2334,49128
2335,49224
2336,49236
2337,49247
2338,49256
2339,49266
2340,49277
2341,49288
2342,49310
2343,49320
2344,49330
2345,49340
2346,49349
2347,49406
2348,49417
2349,49426
2350,49437
2351,49449
2352,49458
2353,49503
2354,49514
2355,49534
2356,49610
2357,49619
2358,49629
2359,49638
2360,49649
2361,49660
2362,49674
2363,49684
2364,49705
2365,49716
2366,49725
2367,49736
2368,49747
2369,49759
2370,49770
2371,49782
2372,49793
2373,49807
2374,49820
2375,49834
2376,49847
2377,49862
2378,49873
2379,49884
2380,49896
2381,49913
2382,49925
2383,49945
2384,49959
2385,49969
2386,50009
2387,50025
2388,50035
2389,50044
2390,50056
2391,50065
2392,50075
2393,50106
2394,50117
2395,50127
2396,50136
2397,50145
2398,50154
2399,50164
2400,50174
2401,50214
2402,50226
2403,50235
2404,50244
2405,50255
2406,50265
2407,50276
2408,50307
2409,50316
2410,50325
2411,50335
2412,50364
2413,50394
2414,50424
2415,50435
2416,50448
2417,50457
2418,50468
2419,50478
2420,50511
2421,50522
2422,50531
2423,50542
2424,50556
2425,50566
